Verkaufspreis,Verkaufsmonat,Wohnraum_qm,Keller_qm,Grundstueck_qm,Qualität_Baustoffe,Zustand_Immobilie,Baujahr,Heizungsart,Zentrale_Klimaanlage,Kamine
175000,3,343.2926829268293,343.2926829268293,4759.451219512195,5,6,1977,GasA,Y,0
285000,5,723.7804878048781,360.0609756097561,3658.2317073170734,8,5,2003,GasA,Y,1
176000,4,603.048780487805,253.65853658536588,3018.292682926829,7,5,1968,GasA,Y,1
236500,6,545.1219512195122,534.4512195121952,3609.146341463415,8,5,2001,GasA,Y,1
222000,11,681.7073170731708,293.9024390243903,3965.2439024390246,7,5,1997,GasA,Y,1
201000,7,446.9512195121952,446.9512195121952,2721.0365853658536,8,5,2007,GasA,Y,0
117500,7,282.0121951219512,282.0121951219512,2774.390243902439,5,6,1965,GasA,Y,0
320000,3,580.7926829268293,580.7926829268293,3557.9268292682927,9,5,2006,GasA,Y,1
190000,8,457.31707317073176,457.31707317073176,2587.5,7,5,2004,GasA,Y,0
242000,11,630.7926829268293,178.3536585365854,8429.878048780489,7,7,1960,GasA,Y,1
79900,6,227.7439024390244,182.9268292682927,1775.9146341463415,4,5,1926,GasA,Y,0
184900,8,365.8536585365854,358.5365853658537,3074.085365853659,7,5,2003,GasA,Y,0
253000,2,600.9146341463415,339.32926829268297,2949.69512195122,7,5,2005,GasA,Y,1
239799,8,598.1707317073171,424.0853658536586,2670.7317073170734,7,5,2006,GasA,Y,0
244400,6,732.6219512195122,314.6341463414634,7344.512195121952,7,7,1940,GasA,Y,2
150900,7,526.829268292683,526.829268292683,3853.658536585366,6,5,1976,GasA,Y,0
214000,6,628.048780487805,302.4390243902439,2669.207317073171,7,5,1999,GasA,Y,1
150000,8,439.0243902439025,439.0243902439025,2350.914634146341,4,3,1977,GasA,Y,0
143000,6,497.5609756097561,497.5609756097561,7621.951219512195,5,4,1967,GasA,Y,0
137500,1,409.75609756097566,249.6951219512196,4382.621951219512,6,6,1958,GasA,Y,1
124900,9,533.2317073170732,331.7073170731708,2689.0243902439024,5,6,1890,GasA,Y,0
143000,3,348.7804878048781,348.7804878048781,2488.719512195122,5,6,1959,GasA,Y,1
270000,11,496.6463414634147,492.6829268292683,4431.707317073171,8,5,2002,GasA,Y,1
192500,2,541.4634146341464,285.3658536585366,4270.121951219512,7,5,2002,GasA,Y,1
197500,3,421.0365853658537,353.9634146341464,2853.658536585366,6,7,1972,GasA,Y,1
129000,7,263.4146341463415,263.4146341463415,2195.1219512195125,5,8,1950,GasA,Y,0
119900,7,294.2073170731708,252.439024390244,2378.048780487805,5,5,1965,GasA,Y,0
133900,4,234.14634146341464,234.14634146341464,2195.1219512195125,5,8,1972,GasA,Y,0
172000,9,600.0,239.02439024390245,3376.5243902439024,5,4,1969,GasA,Y,1
127500,10,298.7804878048781,288.109756097561,2865.853658536585,6,5,1975,GasA,Y,0
145000,8,596.9512195121952,298.4756097560976,2175.6097560975613,6,6,1946,GasA,N,0
124000,5,374.6951219512196,171.03658536585368,396.3414634146342,6,6,1980,GasA,Y,1
132000,4,322.2560975609756,322.2560975609756,2262.19512195122,5,5,1962,GasA,Y,0
185000,10,407.6219512195122,407.6219512195122,2576.219512195122,7,5,2003,GasA,Y,0
155000,5,431.7073170731708,212.1951219512196,784.1463414634147,7,5,1999,GasA,Y,0
116500,2,261.5853658536586,261.5853658536586,2197.256097560976,5,7,1958,GasA,Y,0
272000,7,875.609756097561,405.4878048780488,3727.7439024390246,6,7,1977,GasA,Y,1
155000,7,471.9512195121952,245.1219512195122,703.6585365853659,6,6,1976,GasA,Y,1
239000,5,548.7804878048781,548.7804878048781,3635.060975609757,9,5,2007,GasA,Y,0
214900,2,577.439024390244,249.0853658536585,3450.0,7,5,2002,GasA,Y,1
178900,7,452.4390243902439,238.719512195122,3121.0365853658536,6,5,2005,GasA,Y,1
160000,6,398.7804878048781,221.9512195121952,2926.829268292683,5,7,1940,GasA,Y,2
135000,7,334.7560975609756,334.7560975609756,2253.048780487805,5,7,1955,GasA,Y,0
37900,5,295.1219512195122,182.9268292682927,1806.4024390243903,3,6,1910,Grav,N,0
140000,3,333.8414634146342,179.26829268292684,3165.2439024390246,6,5,1958,GasA,Y,0
135000,12,363.4146341463415,219.51219512195124,3292.6829268292686,4,4,1949,GasA,N,0
173000,7,495.7317073170732,232.9268292682927,691.4634146341464,7,5,2003,GasA,Y,0
99500,4,279.8780487804878,279.8780487804878,2406.09756097561,6,5,1979,GasA,Y,1
182000,12,435.3658536585366,435.3658536585366,3548.4756097560976,7,5,2007,GasA,Y,0
167500,10,615.548780487805,221.9512195121952,3479.878048780488,7,8,1910,GasA,N,0
165000,4,421.3414634146342,205.1829268292683,808.2317073170732,7,5,2000,GasA,Y,0
85500,8,264.9390243902439,134.14634146341464,1798.7804878048782,4,7,1923,GasA,Y,0
199900,11,378.3536585365854,378.3536585365854,1303.048780487805,7,5,2006,GasA,Y,0
110000,5,272.5609756097561,272.5609756097561,2881.09756097561,4,5,1954,GasA,Y,0
139000,6,341.76829268292687,341.76829268292687,2687.8048780487807,5,6,1963,GasA,Y,0
178400,7,304.5731707317073,287.8048780487805,3695.7317073170734,7,9,1961,GasA,Y,0
336000,7,796.3414634146342,373.4756097560976,3720.4268292682927,8,5,1998,GasA,Y,1
159895,3,385.9756097560976,385.9756097560976,970.1219512195122,7,5,2007,GasA,Y,1
255900,5,698.1707317073171,343.9024390243903,3429.878048780488,8,5,2002,GasA,Y,1
126000,8,528.6585365853659,0.0,3086.890243902439,5,5,1977,GasA,Y,0
125000,8,354.8780487804878,354.8780487804878,3317.073170731708,5,5,1950,GasW,N,0
117000,6,498.4756097560976,147.8658536585366,1618.9024390243903,6,8,1910,GasA,Y,0
395192,4,591.4634146341464,588.4146341463415,3097.256097560976,9,5,2009,GasA,Y,1
195000,6,618.9024390243903,258.5365853658537,3672.560975609757,6,6,1976,GasA,Y,1
197000,8,480.4878048780488,234.75609756097563,2477.134146341464,7,5,2006,GasA,Y,0
348000,6,729.2682926829269,425.609756097561,2881.707317073171,8,5,1997,GasA,Y,1
168000,11,531.0975609756098,279.26829268292687,5387.5,8,9,1882,GasA,Y,1
187000,7,564.329268292683,250.609756097561,2975.6097560975613,6,8,1964,GasA,Y,1
173900,8,457.31707317073176,228.65853658536588,2696.951219512195,6,5,2005,GasA,Y,0
337500,7,523.7804878048781,518.2926829268293,3797.560975609757,10,5,2006,GasA,Y,1
121600,8,375.0,227.7439024390244,1436.5853658536587,4,7,1946,GasA,Y,0
136500,1,320.1219512195122,320.1219512195122,3249.69512195122,5,6,1961,GasA,Y,0
185000,2,439.63414634146346,439.63414634146346,3572.256097560976,6,6,1970,GasA,Y,1
91000,5,328.3536585365854,307.01219512195127,2983.5365853658536,3,4,1922,GasA,N,1
206000,2,368.2926829268293,361.8902439024391,2061.5853658536585,7,5,2006,GasA,Y,0
82000,7,287.8048780487805,0.0,3111.585365853659,3,3,1952,GasW,N,0
86000,1,210.6707317073171,210.6707317073171,1646.3414634146343,5,6,1920,GasA,Y,0
232000,7,479.8780487804879,479.8780487804879,3645.4268292682927,8,5,2006,GasA,Y,1
136905,6,512.1951219512196,512.1951219512196,3506.09756097561,5,6,1976,GasA,Y,0
181000,5,458.5365853658537,410.3658536585366,970.1219512195122,7,5,2005,GasA,Y,1
149900,11,300.3048780487805,300.3048780487805,2556.4024390243903,5,8,1977,GasA,Y,0
163500,3,505.1829268292683,505.1829268292683,3705.7926829268295,6,3,1970,GasA,Y,1
88000,8,332.9268292682927,166.46341463414635,675.9146341463415,4,4,1970,GasA,Y,0
240000,4,521.3414634146342,521.3414634146342,3694.512195121952,7,5,2004,GasA,Y,1
102000,6,307.3170731707317,307.3170731707317,1829.268292682927,5,5,1926,GasA,Y,0
135000,8,387.5,219.51219512195124,6489.634146341464,5,5,1948,GasA,Y,1
100000,5,507.31707317073176,0.0,2995.4268292682927,5,5,1965,GasA,N,0
165000,8,457.9268292682927,183.53658536585368,3229.268292682927,6,7,1923,GasA,Y,2
85000,6,311.5853658536586,311.5853658536586,2195.1219512195125,5,4,1910,GasW,N,0
119200,11,329.8780487804878,329.8780487804878,3556.09756097561,6,5,1948,GasA,Y,1
227000,11,507.6219512195122,246.9512195121952,2560.9756097560976,8,6,2001,GasA,Y,0
203000,6,458.5365853658537,458.5365853658537,3622.8658536585367,7,5,1996,GasA,Y,1
187500,8,414.63414634146346,371.9512195121952,1772.5609756097565,8,5,1984,GasA,Y,1
160000,5,448.7804878048781,117.07317073170732,3287.8048780487807,7,5,1991,GasA,Y,1
213490,4,459.1463414634147,415.2439024390244,918.5975609756098,7,5,2005,GasA,Y,1
176000,6,345.1219512195122,345.1219512195122,2141.4634146341464,4,5,2005,GasA,Y,0
194000,7,371.9512195121952,365.5487804878049,2257.9268292682927,7,5,2006,GasA,Y,0
87000,3,380.4878048780488,278.0487804878049,2877.7439024390246,5,5,1930,GasA,Y,0
191000,5,458.5365853658537,410.3658536585366,970.1219512195122,7,5,2005,GasA,Y,1
287000,5,883.5365853658537,477.13414634146346,4725.0,8,6,1976,GasA,Y,1
112500,3,268.9024390243903,268.9024390243903,2347.560975609756,5,5,1972,GasA,Y,0
167500,4,385.3658536585366,386.5853658536586,2835.3658536585367,5,5,1960,GasA,Y,2
293077,4,501.82926829268297,499.3902439024391,2902.439024390244,8,5,2007,GasA,Y,1
105000,4,419.51219512195127,234.14634146341464,2893.9024390243903,5,5,1941,GasA,Y,1
118000,5,371.3414634146342,204.87804878048783,512.1951219512196,6,7,1972,GasA,Y,0
160000,7,587.8048780487806,209.14634146341464,2159.146341463415,5,8,1916,GasA,Y,0
197000,8,818.5975609756098,251.219512195122,4836.280487804878,7,3,1920,GasA,Y,2
310000,11,768.2926829268293,407.9268292682927,4433.231707317073,8,7,1993,GasA,Y,1
230000,2,504.26829268292687,504.26829268292687,2477.134146341464,7,5,2002,GasA,Y,0
119750,6,290.8536585365854,280.4878048780488,1922.256097560976,5,7,1938,GasA,Y,1
84000,1,257.6219512195122,0.0,3506.09756097561,4,3,1957,GasA,N,0
315500,9,493.9024390243903,493.9024390243903,3932.317073170732,9,5,2007,GasA,Y,1
287000,9,689.939024390244,321.6463414634147,2817.073170731708,8,5,2001,GasA,Y,1
97000,5,409.75609756097566,166.46341463414635,467.3780487804879,4,6,1970,GasA,Y,1
80000,4,192.0731707317073,192.0731707317073,450.3048780487805,4,4,1970,GasA,Y,0
155000,1,549.6951219512196,345.7317073170732,4001.524390243903,5,4,1957,GasA,Y,1
173000,7,497.5609756097561,243.90243902439025,2783.5365853658536,6,8,1966,GasA,Y,0
196000,8,398.1707317073171,398.1707317073171,1640.548780487805,6,5,2005,GasA,Y,1
262280,5,710.0609756097562,449.6951219512196,3609.451219512195,7,5,1990,GasA,Y,1
278000,7,769.5121951219513,769.5121951219513,2926.829268292683,8,5,1981,GasA,Y,1
139600,6,528.3536585365854,0.0,4170.731707317073,3,5,1955,GasA,Y,1
556581,7,874.3902439024391,607.3170731707318,4895.121951219512,9,5,2005,GasA,Y,1
145000,2,301.82926829268297,301.82926829268297,2818.59756097561,5,5,1994,GasA,Y,0
115000,11,539.939024390244,0.0,6631.097560975611,5,4,1960,GasA,Y,1
84900,4,283.5365853658537,0.0,3384.146341463415,4,7,1946,GasA,Y,0
176485,8,396.9512195121952,396.9512195121952,2741.768292682927,7,5,2007,GasA,Y,0
200141,10,401.219512195122,401.219512195122,3407.012195121951,7,5,2007,GasA,Y,1
165000,6,602.7439024390244,248.78048780487805,2896.3414634146343,6,6,1964,GasA,Y,1
144500,5,465.2439024390244,370.7317073170732,2610.3658536585367,5,6,1957,GasA,Y,1
255000,11,606.4024390243903,324.6951219512195,3465.5487804878053,8,5,2002,GasA,Y,1
180000,5,464.32926829268297,363.719512195122,3463.719512195122,6,5,1976,GasA,Y,1
185850,6,415.8536585365854,415.8536585365854,2150.0,7,5,2005,GasA,Y,1
248000,1,564.0243902439024,296.6463414634147,9133.841463414634,7,6,1994,GasA,Y,1
335000,7,665.8536585365854,336.5853658536586,3447.5609756097565,9,5,2008,GasA,Y,1
220000,3,607.0121951219512,260.3658536585366,3437.5,6,7,1932,GasA,Y,1
213500,4,407.9268292682927,407.9268292682927,1500.0,8,5,2001,GasA,Y,0
81000,8,272.5609756097561,272.5609756097561,5487.804878048781,3,4,1935,GasA,Y,0
90000,9,712.5,201.8292682926829,4146.341463414635,5,5,1900,GasA,N,0
110500,7,336.2804878048781,336.2804878048781,1829.268292682927,6,6,1925,GasA,Y,1
154000,11,351.82926829268297,351.82926829268297,3353.658536585366,5,6,1966,GasA,Y,1
328000,4,689.0243902439025,398.1707317073171,4268.29268292683,7,5,1996,GasA,Y,0
178000,5,478.9634146341464,243.59756097560967,2389.329268292683,6,7,1993,GasA,Y,1
167900,6,491.1585365853659,237.8048780487805,2975.6097560975613,6,6,1964,GasA,Y,0
151400,6,768.5975609756098,287.1951219512195,1208.5365853658536,6,4,1973,GasA,Y,1
135000,5,272.2560975609756,257.6219512195122,2926.829268292683,5,7,1949,GasA,Y,0
135000,6,319.51219512195127,319.51219512195127,3095.1219512195125,5,5,1956,GasA,Y,0
154000,5,474.3902439024391,221.64634146341464,3567.073170731708,6,6,1968,GasA,Y,0
91500,8,443.9024390243903,246.9512195121952,2312.5,5,3,1948,GasA,Y,1
159500,7,434.75609756097566,210.3658536585366,2423.7804878048782,6,6,1977,GasA,Y,0
194000,5,378.0487804878049,378.0487804878049,2608.5365853658536,7,5,2006,GasA,Y,0
219500,7,530.4878048780488,243.90243902439025,4001.524390243903,7,6,1940,GasA,Y,2
170000,4,446.9512195121952,242.6829268292683,3292.6829268292686,5,8,1936,GasA,Y,1
138800,3,334.1463414634147,334.1463414634147,4838.414634146342,5,5,1969,GasA,Y,0
155900,5,258.5365853658537,258.5365853658537,1352.1341463414635,6,5,2004,GasA,Y,1
126000,4,301.82926829268297,301.82926829268297,2675.3048780487807,5,5,1994,GasA,Y,0
145000,10,383.5365853658537,383.5365853658537,3365.853658536585,6,7,1971,GasA,Y,0
133000,6,317.07317073170736,317.07317073170736,2286.5853658536585,5,5,1963,GasA,Y,0
192000,9,444.81707317073176,444.81707317073176,2667.378048780488,7,5,2002,GasA,Y,1
160000,3,381.4024390243903,381.4024390243903,2682.9268292682927,6,6,1964,GasA,Y,2
187500,7,456.7073170731708,210.6707317073171,3972.8658536585367,6,5,1995,GasA,Y,1
147000,4,303.6585365853659,285.3658536585366,2764.939024390244,6,6,1992,GasA,Y,0
83500,5,332.9268292682927,166.46341463414635,601.829268292683,4,5,1973,GasA,Y,0
252000,5,595.4268292682927,329.8780487804878,3223.7804878048782,8,5,2005,GasA,Y,1
137500,4,521.0365853658537,295.7317073170732,768.9024390243903,7,5,2004,GasA,Y,0
197000,4,380.1829268292683,380.1829268292683,1010.9756097560976,8,5,2005,GasA,Y,1
92900,6,317.07317073170736,0.0,2604.878048780488,3,4,1950,Wall,N,0
160000,3,381.7073170731708,182.9268292682927,658.5365853658537,7,5,1999,GasA,Y,0
136500,6,516.4634146341464,360.0609756097561,2560.9756097560976,6,5,1925,GasA,Y,1
146000,10,365.8536585365854,263.4146341463415,2814.0243902439024,5,8,1965,GasA,Y,0
129000,5,285.3658536585366,285.3658536585366,1789.0243902439026,5,7,1956,GasA,Y,0
176432,3,400.609756097561,400.609756097561,2840.548780487805,6,5,2006,GasA,Y,1
127000,3,413.109756097561,208.53658536585368,2098.1707317073174,6,7,1914,GasA,Y,0
170000,10,331.7073170731708,327.4390243902439,1126.829268292683,8,5,1986,GasA,Y,0
128000,7,403.6585365853659,204.87804878048783,1829.268292682927,4,6,1936,GasA,Y,0
157000,4,488.109756097561,387.5,3621.951219512195,7,5,1978,GasA,Y,1
60000,1,133.53658536585365,88.41463414634147,2560.9756097560976,2,5,1920,GasA,N,0
119500,7,289.6341463414634,289.6341463414634,2975.0,5,5,1971,GasA,Y,0
135000,4,345.7317073170732,307.9268292682927,2134.146341463415,5,7,1960,GasA,Y,0
159500,7,364.0243902439025,199.6951219512196,2716.4634146341464,6,6,1959,GasA,Y,1
106000,4,396.9512195121952,192.0731707317073,614.6341463414634,5,5,1970,GasA,Y,0
325000,4,799.3902439024391,446.0365853658537,3736.585365853659,8,5,1994,GasA,Y,2
179900,5,439.63414634146346,277.4390243902439,3157.6219512195125,7,5,1990,GasA,Y,1
274725,9,616.1585365853659,264.6341463414634,7090.548780487806,7,5,2006,GasA,Y,1
181000,11,515.2439024390244,281.7073170731708,2458.2317073170734,6,5,2000,GasA,Y,1
280000,3,559.7560975609756,559.7560975609756,3464.024390243903,8,5,2004,GasA,Y,1
188000,6,505.4878048780488,235.6707317073171,2439.0243902439024,6,5,1995,GasA,Y,1
205000,9,598.7804878048781,244.81707317073173,3195.1219512195125,7,6,1976,GasA,Y,1
129900,7,248.78048780487805,248.78048780487805,2164.634146341464,5,7,1957,GasA,Y,0
134500,5,307.3170731707317,307.3170731707317,2720.4268292682927,5,7,1953,GasA,Y,0
117000,8,253.96341463414635,253.96341463414635,1646.3414634146343,5,7,1954,GasA,Y,0
318000,11,528.6585365853659,528.6585365853659,3684.451219512195,8,5,2007,GasA,Y,1
184100,3,432.6219512195122,124.39024390243902,2362.8048780487807,8,5,2002,GasA,Y,1
130000,5,272.5609756097561,272.5609756097561,2976.829268292683,5,7,1967,GasA,Y,0
140000,12,488.109756097561,162.5,4214.939024390244,5,6,1958,GasA,Y,0
133700,7,317.07317073170736,317.07317073170736,2304.878048780488,5,5,1959,GasA,Y,0
118400,5,308.5365853658537,308.5365853658537,2519.207317073171,6,5,1920,GasA,Y,1
212900,7,473.1707317073171,473.1707317073171,3074.390243902439,7,5,2005,GasA,Y,0
112000,10,292.6829268292683,204.87804878048783,2721.3414634146343,4,3,1956,GasA,Y,0
118000,6,212.8048780487805,212.8048780487805,2867.378048780488,5,9,1947,GasA,Y,0
163900,7,451.82926829268297,117.07317073170732,2782.012195121951,7,5,1992,GasA,Y,1
115000,11,306.4024390243903,306.4024390243903,3181.09756097561,4,5,1955,GasA,Y,1
174000,6,474.0853658536586,418.5975609756098,1123.1707317073171,7,5,2007,GasA,Y,1
259000,11,466.4634146341464,466.4634146341464,4442.682926829269,7,5,2004,GasA,Y,1
215000,7,597.2560975609756,258.2317073170732,3596.3414634146343,7,5,2004,GasA,Y,1
140000,8,285.3658536585366,285.3658536585366,2195.1219512195125,5,5,1980,GasA,Y,0
135000,12,603.9634146341464,342.07317073170736,2379.268292682927,4,3,1928,GasA,Y,2
93500,9,296.9512195121952,296.9512195121952,3265.853658536585,5,5,1991,GasA,Y,0
117500,5,673.7804878048781,307.3170731707317,3018.292682926829,6,4,1880,GasW,Y,0
239500,6,615.8536585365854,343.9024390243903,2996.3414634146343,8,5,1995,GasA,Y,1
169000,8,487.8048780487805,279.26829268292687,2674.69512195122,6,5,1997,GasA,Y,1
102000,5,300.609756097561,292.6829268292683,1884.1463414634147,6,5,1926,GasA,N,1
119000,4,381.7073170731708,314.6341463414634,2926.829268292683,6,5,1950,GasA,Y,0
94000,5,310.9756097560976,237.8048780487805,1933.5365853658536,5,8,1875,GasA,N,0
196000,5,477.7439024390244,477.7439024390244,2993.59756097561,6,5,1977,GasA,Y,2
144000,5,355.7926829268293,278.9634146341464,2661.890243902439,5,5,1920,GasA,Y,1
139000,6,290.2439024390244,290.2439024390244,2240.853658536585,5,7,1951,GasA,Y,0
197500,10,569.5121951219512,237.8048780487805,3141.4634146341464,5,7,1976,GasA,Y,1
424870,4,862.1951219512196,446.9512195121952,3038.1097560975613,8,5,2006,GasA,Y,1
80000,7,306.7073170731708,306.7073170731708,2743.9024390243903,5,3,1959,GasA,Y,0
80000,7,281.7073170731708,204.87804878048783,3713.4146341463415,4,4,1941,Grav,N,0
149000,8,480.4878048780488,317.6829268292683,1902.439024390244,5,6,1928,GasA,Y,1
180000,5,395.7317073170732,395.7317073170732,3414.634146341464,6,5,1985,GasA,Y,1
174500,7,476.82926829268297,214.63414634146343,3658.536585365854,7,7,1941,GasA,Y,1
116900,8,338.719512195122,174.39024390243904,1737.804878048781,7,7,1926,GasA,Y,1
143000,7,451.82926829268297,198.1707317073171,2743.9024390243903,7,9,1920,GasA,Y,0
124000,11,284.1463414634147,284.1463414634147,2524.390243902439,6,5,1950,GasA,Y,1
149900,11,446.9512195121952,446.9512195121952,5413.109756097561,5,4,1959,GasA,Y,2
230000,7,552.1341463414634,327.1341463414634,4303.3536585365855,6,7,1956,GasA,Y,1
120500,6,248.78048780487805,248.78048780487805,1795.7317073170732,6,8,1930,GasA,Y,0
201800,5,554.8780487804878,263.4146341463415,4176.829268292683,7,6,1965,GasA,Y,2
218000,7,438.109756097561,438.109756097561,3282.9268292682927,5,8,1976,GasA,Y,1
179900,10,385.6707317073171,371.6463414634147,2850.6097560975613,5,8,1965,GasA,Y,1
230000,7,400.609756097561,400.609756097561,1524.6951219512196,7,5,2007,GasA,Y,1
235128,6,481.7073170731708,481.7073170731708,3637.8048780487807,8,5,2007,GasA,Y,0
185000,7,571.9512195121952,274.6951219512195,2780.487804878049,6,6,1974,GasA,Y,1
146000,7,443.9024390243903,260.6707317073171,695.1219512195122,6,5,1978,GasA,Y,1
224000,11,500.00000000000006,395.1219512195122,4505.487804878049,6,7,1954,GasA,Y,1
129000,5,272.5609756097561,272.5609756097561,2659.756097560976,5,5,1968,GasA,Y,1
108959,1,383.5365853658537,365.2439024390244,3932.9268292682927,4,4,1969,GasA,Y,0
194000,6,436.5853658536586,414.63414634146346,4925.914634146342,5,7,1978,GasA,Y,1
233170,9,457.9268292682927,457.9268292682927,2908.8414634146343,7,5,2009,GasA,Y,0
245350,2,516.4634146341464,516.4634146341464,3193.59756097561,8,5,2008,GasA,Y,0
173000,2,509.4512195121952,292.3780487804878,3308.536585365854,6,5,2000,GasA,Y,1
235000,7,642.6829268292684,343.5975609756098,4185.365853658537,6,7,1935,GasA,Y,2
625000,7,1105.7926829268292,588.4146341463415,10902.439024390244,10,5,1995,GasA,Y,1
171000,7,340.8536585365854,334.1463414634147,3012.19512195122,6,6,1977,GasA,Y,1
163000,11,384.4512195121952,384.4512195121952,2780.487804878049,6,6,1958,GasA,Y,1
171900,3,381.0975609756098,190.5487804878049,1224.6951219512196,7,5,2006,GasA,Y,0
200500,3,794.8170731707318,487.1951219512196,5496.951219512195,5,6,1946,GasA,Y,1
239000,7,714.939024390244,290.2439024390244,5048.780487804878,6,8,1932,GasA,Y,1
285000,4,875.609756097561,513.109756097561,3255.487804878049,8,5,1992,GasA,Y,1
119500,10,281.4024390243903,267.0731707317073,2119.207317073171,5,5,1984,GasA,Y,0
115000,12,373.1707317073171,249.39024390243904,1204.2682926829268,6,8,1926,GasA,Y,0
154900,7,409.4512195121952,222.8658536585366,2341.768292682927,5,6,1921,GasA,Y,1
93000,4,342.6829268292683,0.0,2541.158536585366,5,5,1954,GasA,Y,1
250000,4,766.4634146341464,370.7317073170732,3405.487804878049,7,5,1990,GasA,Y,0
392500,11,503.6585365853659,487.8048780487805,1703.3536585365855,8,5,2008,GasA,Y,1
745000,7,1364.6341463414635,730.4878048780488,4763.109756097561,10,5,1996,GasA,Y,2
120000,6,344.51219512195127,341.4634146341464,3292.6829268292686,5,6,1920,GasA,Y,1
186700,5,479.26829268292687,479.26829268292687,10711.28048780488,5,4,1963,GasA,Y,2
104900,3,372.2560975609756,239.02439024390245,2968.9024390243903,5,7,1924,GasA,Y,0
95000,8,517.9878048780488,298.1707317073171,3236.2804878048782,3,5,1900,GasA,Y,0
262000,7,495.1219512195122,495.1219512195122,3799.085365853659,8,5,1994,GasA,Y,1
195000,7,506.0975609756098,253.35365853658536,2724.085365853659,7,5,2002,GasA,Y,0
189000,6,550.0,303.0487804878049,2286.5853658536585,7,5,1999,GasA,Y,1
168000,3,494.51219512195127,380.7926829268293,9897.256097560976,4,4,1961,GasA,Y,1
174000,11,439.32926829268297,236.5853658536585,806.4024390243903,8,5,1999,GasA,Y,0
125000,7,448.7804878048781,214.02439024390245,2926.829268292683,5,8,1925,GasA,Y,0
165000,6,373.1707317073171,373.1707317073171,1371.9512195121952,6,5,1999,GasA,Y,0
158000,3,412.1951219512196,202.13414634146343,2854.878048780488,6,7,1969,GasA,Y,0
176000,7,443.9024390243903,221.9512195121952,2447.8658536585367,6,5,2005,GasA,Y,0
219210,11,567.9878048780488,267.9878048780488,4284.756097560976,7,5,2006,GasA,Y,1
144000,7,515.2439024390244,248.4756097560976,2698.1707317073174,7,6,1916,GasA,Y,1
178000,6,369.51219512195127,369.51219512195127,2774.390243902439,7,5,2001,GasA,Y,0
148000,10,421.3414634146342,320.4268292682927,3425.3048780487807,4,5,1963,GasA,Y,1
116050,7,263.4146341463415,263.4146341463415,2851.5243902439024,4,5,1970,GasA,Y,0
197900,3,542.3780487804878,264.0243902439025,3170.7317073170734,7,5,1998,GasA,Y,0
117000,5,410.9756097560976,269.5121951219512,1829.268292682927,5,8,1925,GasA,Y,1
213000,10,496.9512195121952,496.9512195121952,2972.5609756097565,7,5,2000,GasA,Y,1
153500,7,327.4390243902439,321.9512195121952,3091.4634146341464,5,6,1975,GasA,Y,0
271900,6,669.5121951219512,657.9268292682927,4476.829268292683,7,7,1990,GasA,Y,1
107000,11,321.9512195121952,321.9512195121952,2713.414634146341,4,4,1966,GasA,Y,0
200000,5,518.2926829268293,512.8048780487806,2785.060975609756,6,5,2003,GasA,Y,0
140000,10,391.1585365853659,283.8414634146342,2366.768292682927,5,7,1962,GasA,Y,0
290000,5,506.0975609756098,506.0975609756098,3104.268292682927,8,5,2006,GasA,Y,1
189000,5,562.5,321.6463414634147,3420.1219512195125,6,5,1992,GasA,Y,1
164000,6,534.1463414634146,170.4268292682927,3699.390243902439,8,7,1988,GasA,Y,0
113000,8,204.87804878048783,204.87804878048783,2847.560975609756,4,6,1941,GasA,Y,0
145000,5,292.6829268292683,197.5609756097561,3123.7804878048782,4,9,1965,GasA,Y,0
134500,5,304.5731707317073,282.0121951219512,3111.2804878048782,5,5,1962,GasA,Y,0
125000,5,272.5609756097561,272.5609756097561,2162.8048780487807,5,5,1966,GasA,Y,0
112000,4,579.8780487804878,0.0,2722.560975609756,6,5,1978,GasA,Y,0
229456,9,400.609756097561,396.3414634146342,2634.146341463415,8,5,2009,GasA,Y,0
80500,7,278.0487804878049,0.0,1902.439024390244,4,5,1947,GasA,N,0
91500,4,371.3414634146342,204.87804878048783,512.1951219512196,6,5,1971,GasA,Y,0
115000,11,278.0487804878049,278.0487804878049,2378.048780487805,5,5,1964,GasA,Y,0
134000,8,369.2073170731708,290.2439024390244,2515.2439024390246,5,5,1968,GasA,Y,1
143000,1,562.8048780487806,317.07317073170736,3200.0,6,6,1949,GasA,Y,1
137900,10,651.219512195122,651.219512195122,3256.09756097561,5,3,1951,GasA,N,0
184000,2,454.26829268292687,240.2439024390244,4690.243902439025,7,5,2004,GasA,Y,1
145000,6,346.9512195121952,179.26829268292684,3195.7317073170734,6,8,1958,GasA,Y,0
214000,1,589.329268292683,272.5609756097561,4450.609756097561,6,5,2007,GasA,Y,1
147000,12,278.0487804878049,278.0487804878049,2704.878048780488,5,8,1965,GasA,Y,0
367294,10,518.9024390243902,518.9024390243902,2673.4756097560976,9,5,2008,GasA,Y,1
127000,8,459.4512195121952,327.7439024390244,2411.5853658536585,5,5,1960,GasA,Y,0
190000,8,798.7804878048781,414.9390243902439,5759.146341463415,5,5,1977,GasA,Y,1
132500,5,362.8048780487805,337.1951219512195,2356.09756097561,5,6,1962,GasA,Y,0
101800,3,373.1707317073171,0.0,3000.6097560975613,4,5,1962,GasA,Y,0
142000,5,362.1951219512196,362.1951219512196,3707.317073170732,5,5,1959,GasA,Y,0
